sku,name,qty,price,category,product_name,flavor,nicotine_mg,volume_ml,template_key,template_id,variant_id
ONT028590,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Banana Cantaloupe Honeydew 03mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Banana Cantaloupe Honeydew,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0000
ONT028591,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Banana Cantaloupe Honeydew 06mg,0.3,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Banana Cantaloupe Honeydew,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0001
ONT028593,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Banana Cantaloupe Honeydew Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Banana Cantaloupe Honeydew Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0002
ONT028594,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Banana Cantaloupe Honeydew Iced 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Banana Cantaloupe Honeydew Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0003
ONT030684,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Grape Apple Aloe Iced 03mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Grape Apple Aloe Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0004
ONT031390,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Grapefruit Orange Mango 03mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Grapefruit Orange Mango,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0005
ONT031393,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Grapefruit Orange Mango Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Grapefruit Orange Mango Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0006
ONT031394,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Grapefruit Orange Mango Iced 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Grapefruit Orange Mango Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0007
ONT031367,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Kiwi Passion Guava 06mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Kiwi Passion Guava,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0008
ONT031369,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Kiwi Passion Guava Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Kiwi Passion Guava Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0009
ONT031370,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Kiwi Passion Guava Iced 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Kiwi Passion Guava Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0010
ONT028596,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Lemon Passionfruit Blueberry 03mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Lemon Passionfruit Blueberry,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0011
ONT028599,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Lemon Passionfruit Blueberry Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Lemon Passionfruit Blueberry Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0012
ONT028600,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Lemon Passionfruit Blueberry Iced 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Lemon Passionfruit Blueberry Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0013
ONT031384,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Orange Cream Mango 03mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Orange Cream Mango,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0014
ONT031385,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Orange Cream Mango 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Orange Cream Mango,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0015
ONT028602,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Orange Yuzu Tangerine 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Orange Yuzu Tangerine,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0016
ONT028603,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Orange Yuzu Tangerine 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Orange Yuzu Tangerine,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0017
ONT028605,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Orange Yuzu Tangerine Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Orange Yuzu Tangerine Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0018
ONT028606,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Orange Yuzu Tangerine Iced 06mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Orange Yuzu Tangerine Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0019
ONT028607,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Pineapple Coconut Banana 00mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Pineapple Coconut Banana,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0020
ONT028608,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Pineapple Coconut Banana 03mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Pineapple Coconut Banana,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0021
ONT028609,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Pineapple Coconut Banana 06mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Pineapple Coconut Banana,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0022
ONT028611,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Pineapple Coconut Banana Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Pineapple Coconut Banana Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0023
ONT028612,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Pineapple Coconut Banana Iced 06mg,0.4,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Pineapple Coconut Banana Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0024
ONT030702,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Pineapple Mango Orange Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Pineapple Mango Orange Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0025
ONT028614,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Raspberry Green Apple Watermelon 03mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Raspberry Green Apple Watermelon,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0026
ONT028615,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Raspberry Green Apple Watermelon 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Raspberry Green Apple Watermelon,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0027
ONT028617,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Raspberry Green Apple Watermelon Iced 03mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Raspberry Green Apple Watermelon Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0028
ONT028618,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Raspberry Green Apple Watermelon Iced 06mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Raspberry Green Apple Watermelon Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0029
ONT031372,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Banana Apple 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Banana Apple,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0030
ONT031375,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Banana Apple Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Banana Apple Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0031
ONT031376,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Banana Apple Iced 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Banana Apple Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0032
ONT030705,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Blackberry Lemon 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Blackberry Lemon,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0033
ONT030708,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Blackberry Lemon Iced 03mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Blackberry Lemon Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0034
ONT030709,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Blackberry Lemon Iced 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Blackberry Lemon Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0035
ONT030693,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Mango Nectarine 03mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Mango Nectarine,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0036
ONT030694,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Mango Nectarine 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Mango Nectarine,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0037
ONT030696,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Strawberry Mango Nectarine Iced 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Strawberry Mango Nectarine Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0038
ONT031378,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Watermelon Apple Pear 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Watermelon Apple Pear,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0039
ONT031379,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Watermelon Apple Pear 06mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Watermelon Apple Pear,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0040
ONT031381,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN - Watermelon Apple Pear Iced 03mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN,Watermelon Apple Pear Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Fusion TFN|100.0,TPL_0000,VAR_0041
ONT036888,7DZE - 7Daze (LIQ FB)(100mL) Reds - Apple 00mg,0.9,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Apple,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0042
ONT036889,7DZE - 7Daze (LIQ FB)(100mL) Reds - Apple 03mg,2.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Apple,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0043
ONT036890,7DZE - 7Daze (LIQ FB)(100mL) Reds - Apple 06mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Apple,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0044
ONT036909,7DZE - 7Daze (LIQ FB)(100mL) Reds - Apple Ice 00mg,0.4,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Apple Ice,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0045
ONT036910,7DZE - 7Daze (LIQ FB)(100mL) Reds - Apple Ice 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Apple Ice,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0046
ONT036911,7DZE - 7Daze (LIQ FB)(100mL) Reds - Apple Ice 06mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Apple Ice,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0047
ONT036891,7DZE - 7Daze (LIQ FB)(100mL) Reds - Berries 00mg,0.4,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Berries,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0048
ONT036892,7DZE - 7Daze (LIQ FB)(100mL) Reds - Berries 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Berries,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0049
ONT036893,7DZE - 7Daze (LIQ FB)(100mL) Reds - Berries 06mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Berries,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0050
ONT036912,7DZE - 7Daze (LIQ FB)(100mL) Reds - Berries Ice 00mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Berries Ice,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0051
ONT036913,7DZE - 7Daze (LIQ FB)(100mL) Reds - Berries Ice 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Berries Ice,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0052
ONT036914,7DZE - 7Daze (LIQ FB)(100mL) Reds - Berries Ice 06mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Berries Ice,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0053
ONT036894,7DZE - 7Daze (LIQ FB)(100mL) Reds - Gold Kiwi 00mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Gold Kiwi,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0054
ONT036895,7DZE - 7Daze (LIQ FB)(100mL) Reds - Gold Kiwi 03mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Gold Kiwi,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0055
ONT036896,7DZE - 7Daze (LIQ FB)(100mL) Reds - Gold Kiwi 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Gold Kiwi,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0056
ONT036916,7DZE - 7Daze (LIQ FB)(100mL) Reds - Gold Kiwi Ice 03mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Gold Kiwi Ice,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0057
ONT036917,7DZE - 7Daze (LIQ FB)(100mL) Reds - Gold Kiwi Ice 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Gold Kiwi Ice,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0058
ONT036898,7DZE - 7Daze (LIQ FB)(100mL) Reds - Grape 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Grape,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0059
ONT036899,7DZE - 7Daze (LIQ FB)(100mL) Reds - Grape 06mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Grape,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0060
ONT036919,7DZE - 7Daze (LIQ FB)(100mL) Reds - Grape Ice 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Grape Ice,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0061
ONT036920,7DZE - 7Daze (LIQ FB)(100mL) Reds - Grape Ice 06mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Grape Ice,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0062
ONT036901,7DZE - 7Daze (LIQ FB)(100mL) Reds - Mango 03mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Mango,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0063
ONT036902,7DZE - 7Daze (LIQ FB)(100mL) Reds - Mango 06mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Mango,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0064
ONT036922,7DZE - 7Daze (LIQ FB)(100mL) Reds - Mango Ice 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Mango Ice,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0065
ONT041575,7DZE - 7Daze (LIQ FB)(100mL) Reds - Peach 00mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Peach,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0066
ONT041576,7DZE - 7Daze (LIQ FB)(100mL) Reds - Peach 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Peach,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0067
ONT041577,7DZE - 7Daze (LIQ FB)(100mL) Reds - Peach 06mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Peach,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0068
ONT041579,7DZE - 7Daze (LIQ FB)(100mL) Reds - Peach Iced 03mg,0.5,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Peach Iced,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0069
ONT041580,7DZE - 7Daze (LIQ FB)(100mL) Reds - Peach Iced 06mg,0.4,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Peach Iced,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0070
ONT036903,7DZE - 7Daze (LIQ FB)(100mL) Reds - Strawberry 00mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Strawberry,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0071
ONT036904,7DZE - 7Daze (LIQ FB)(100mL) Reds - Strawberry 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Strawberry,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0072
ONT036905,7DZE - 7Daze (LIQ FB)(100mL) Reds - Strawberry 06mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Strawberry,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0073
ONT036925,7DZE - 7Daze (LIQ FB)(100mL) Reds - Strawberry Ice 03mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Strawberry Ice,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0074
ONT036926,7DZE - 7Daze (LIQ FB)(100mL) Reds - Strawberry Ice 06mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Strawberry Ice,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0075
ONT036906,7DZE - 7Daze (LIQ FB)(100mL) Reds - Watermelon 00mg,0.4,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Watermelon,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0076
ONT036907,7DZE - 7Daze (LIQ FB)(100mL) Reds - Watermelon 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Watermelon,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0077
ONT036908,7DZE - 7Daze (LIQ FB)(100mL) Reds - Watermelon 06mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Watermelon,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0078
ONT036927,7DZE - 7Daze (LIQ FB)(100mL) Reds - Watermelon Ice 00mg,0.2,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Watermelon Ice,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0079
ONT036928,7DZE - 7Daze (LIQ FB)(100mL) Reds - Watermelon Ice 03mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Watermelon Ice,3.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0080
ONT036929,7DZE - 7Daze (LIQ FB)(100mL) Reds - Watermelon Ice 06mg,1.0,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds,Watermelon Ice,6.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds|100.0,TPL_0002,VAR_0081
ONT031982,7DZE - 7Daze (LIQ FB)(100mL) Reds/Keep It 100 - Slapple 00mg,0.1,5.75,All / Saleable / E-Juice,7DZE - 7Daze (LIQ FB)(100mL) Reds/Keep It 100,Slapple,0.0,100.0,7DZE - 7Daze (LIQ FB)(100mL) Reds/Keep It 100|100.0,TPL_0001,VAR_0082
